datetime_id,tpep_pickup_datetime,pick_hour,pick_day,pick_month,pick_year,pick_weekday,tpep_dropoff_datetime,drop_hour,drop_day,drop_month,drop_year,drop_weekday
25769803834,2016-03-10T08:09:56.000Z,8,10,3,2016,5,2016-03-10T08:46:03.000Z,8,10,3,2016,5
25769803835,2016-03-10T08:09:57.000Z,8,10,3,2016,5,2016-03-10T08:18:17.000Z,8,10,3,2016,5
25769803836,2016-03-10T08:10:03.000Z,8,10,3,2016,5,2016-03-10T08:27:57.000Z,8,10,3,2016,5
25769803837,2016-03-10T08:12:00.000Z,8,10,3,2016,5,2016-03-10T08:15:30.000Z,8,10,3,2016,5
25769803838,2016-03-10T08:13:03.000Z,8,10,3,2016,5,2016-03-10T08:24:47.000Z,8,10,3,2016,5
25769803839,2016-03-10T08:14:29.000Z,8,10,3,2016,5,2016-03-10T08:23:11.000Z,8,10,3,2016,5
25769803840,2016-03-10T08:16:50.000Z,8,10,3,2016,5,2016-03-10T08:29:31.000Z,8,10,3,2016,5
25769803841,2016-03-10T08:21:32.000Z,8,10,3,2016,5,2016-03-10T08:31:45.000Z,8,10,3,2016,5
25769803842,2016-03-10T08:22:13.000Z,8,10,3,2016,5,2016-03-10T08:39:14.000Z,8,10,3,2016,5
25769803843,2016-03-10T08:23:22.000Z,8,10,3,2016,5,2016-03-10T08:31:51.000Z,8,10,3,2016,5
25769803844,2016-03-10T08:24:03.000Z,8,10,3,2016,5,2016-03-10T08:42:59.000Z,8,10,3,2016,5
25769803845,2016-03-10T08:24:20.000Z,8,10,3,2016,5,2016-03-10T08:39:09.000Z,8,10,3,2016,5
25769803846,2016-03-10T08:25:19.000Z,8,10,3,2016,5,2016-03-10T09:04:01.000Z,9,10,3,2016,5
25769803847,2016-03-10T08:26:52.000Z,8,10,3,2016,5,2016-03-10T08:34:13.000Z,8,10,3,2016,5
25769803848,2016-03-10T08:27:06.000Z,8,10,3,2016,5,2016-03-10T08:48:10.000Z,8,10,3,2016,5
25769803849,2016-03-10T08:28:10.000Z,8,10,3,2016,5,2016-03-10T09:01:57.000Z,9,10,3,2016,5
25769803850,2016-03-10T08:28:44.000Z,8,10,3,2016,5,2016-03-10T08:31:10.000Z,8,10,3,2016,5
25769803851,2016-03-10T08:29:39.000Z,8,10,3,2016,5,2016-03-10T08:48:31.000Z,8,10,3,2016,5
25769803852,2016-03-10T08:30:03.000Z,8,10,3,2016,5,2016-03-10T08:31:55.000Z,8,10,3,2016,5
25769803853,2016-03-10T08:31:30.000Z,8,10,3,2016,5,2016-03-10T08:41:51.000Z,8,10,3,2016,5
25769803854,2016-03-10T08:33:21.000Z,8,10,3,2016,5,2016-03-10T08:43:54.000Z,8,10,3,2016,5
25769803855,2016-03-10T08:34:09.000Z,8,10,3,2016,5,2016-03-10T08:45:42.000Z,8,10,3,2016,5
25769803856,2016-03-10T08:34:21.000Z,8,10,3,2016,5,2016-03-10T08:44:20.000Z,8,10,3,2016,5
25769803857,2016-03-10T08:34:40.000Z,8,10,3,2016,5,2016-03-10T08:57:14.000Z,8,10,3,2016,5
25769803858,2016-03-10T08:34:46.000Z,8,10,3,2016,5,2016-03-10T09:01:15.000Z,9,10,3,2016,5
25769803859,2016-03-10T08:35:11.000Z,8,10,3,2016,5,2016-03-10T08:46:59.000Z,8,10,3,2016,5
25769803860,2016-03-10T08:35:27.000Z,8,10,3,2016,5,2016-03-10T09:07:45.000Z,9,10,3,2016,5
25769803861,2016-03-10T08:35:54.000Z,8,10,3,2016,5,2016-03-10T08:39:20.000Z,8,10,3,2016,5
25769803862,2016-03-10T08:37:18.000Z,8,10,3,2016,5,2016-03-10T08:43:26.000Z,8,10,3,2016,5
25769803863,2016-03-10T08:37:52.000Z,8,10,3,2016,5,2016-03-10T08:48:21.000Z,8,10,3,2016,5
25769803864,2016-03-10T08:37:56.000Z,8,10,3,2016,5,2016-03-10T08:44:47.000Z,8,10,3,2016,5
25769803865,2016-03-10T08:38:14.000Z,8,10,3,2016,5,2016-03-10T08:52:07.000Z,8,10,3,2016,5
25769803866,2016-03-10T08:39:16.000Z,8,10,3,2016,5,2016-03-10T08:55:57.000Z,8,10,3,2016,5
25769803867,2016-03-10T08:42:06.000Z,8,10,3,2016,5,2016-03-10T08:56:02.000Z,8,10,3,2016,5
25769803868,2016-03-10T08:42:29.000Z,8,10,3,2016,5,2016-03-10T08:52:46.000Z,8,10,3,2016,5
25769803869,2016-03-10T08:43:18.000Z,8,10,3,2016,5,2016-03-10T09:08:16.000Z,9,10,3,2016,5
25769803870,2016-03-10T08:43:20.000Z,8,10,3,2016,5,2016-03-10T09:05:25.000Z,9,10,3,2016,5
25769803871,2016-03-10T08:43:26.000Z,8,10,3,2016,5,2016-03-10T08:52:55.000Z,8,10,3,2016,5
25769803872,2016-03-10T08:43:57.000Z,8,10,3,2016,5,2016-03-10T08:53:24.000Z,8,10,3,2016,5
25769803873,2016-03-10T08:45:13.000Z,8,10,3,2016,5,2016-03-10T09:00:16.000Z,9,10,3,2016,5
25769803874,2016-03-10T08:46:37.000Z,8,10,3,2016,5,2016-03-10T08:51:54.000Z,8,10,3,2016,5
25769803875,2016-03-10T08:48:28.000Z,8,10,3,2016,5,2016-03-10T09:23:26.000Z,9,10,3,2016,5
25769803876,2016-03-10T08:50:30.000Z,8,10,3,2016,5,2016-03-10T09:05:30.000Z,9,10,3,2016,5
25769803877,2016-03-10T08:52:06.000Z,8,10,3,2016,5,2016-03-10T09:05:54.000Z,9,10,3,2016,5
25769803878,2016-03-10T08:53:14.000Z,8,10,3,2016,5,2016-03-10T09:16:08.000Z,9,10,3,2016,5
25769803879,2016-03-10T08:53:18.000Z,8,10,3,2016,5,2016-03-10T09:12:27.000Z,9,10,3,2016,5
25769803880,2016-03-10T08:53:46.000Z,8,10,3,2016,5,2016-03-10T08:58:48.000Z,8,10,3,2016,5
25769803881,2016-03-10T08:55:57.000Z,8,10,3,2016,5,2016-03-10T09:19:11.000Z,9,10,3,2016,5
25769803882,2016-03-10T08:58:15.000Z,8,10,3,2016,5,2016-03-10T09:15:00.000Z,9,10,3,2016,5
25769803883,2016-03-10T09:01:00.000Z,9,10,3,2016,5,2016-03-10T09:18:44.000Z,9,10,3,2016,5
25769803884,2016-03-10T09:01:00.000Z,9,10,3,2016,5,2016-03-10T09:11:55.000Z,9,10,3,2016,5
25769803885,2016-03-10T09:02:01.000Z,9,10,3,2016,5,2016-03-10T09:05:15.000Z,9,10,3,2016,5
25769803886,2016-03-10T09:04:49.000Z,9,10,3,2016,5,2016-03-10T09:21:16.000Z,9,10,3,2016,5
25769803887,2016-03-10T09:05:46.000Z,9,10,3,2016,5,2016-03-10T09:19:46.000Z,9,10,3,2016,5
25769803888,2016-03-10T09:07:26.000Z,9,10,3,2016,5,2016-03-10T09:12:24.000Z,9,10,3,2016,5
25769803889,2016-03-10T09:07:47.000Z,9,10,3,2016,5,2016-03-10T09:23:28.000Z,9,10,3,2016,5
25769803890,2016-03-10T09:07:48.000Z,9,10,3,2016,5,2016-03-10T09:18:06.000Z,9,10,3,2016,5
25769803891,2016-03-10T09:08:05.000Z,9,10,3,2016,5,2016-03-10T09:19:17.000Z,9,10,3,2016,5
25769803892,2016-03-10T09:09:30.000Z,9,10,3,2016,5,2016-03-10T09:33:10.000Z,9,10,3,2016,5
25769803893,2016-03-10T09:09:41.000Z,9,10,3,2016,5,2016-03-10T09:29:15.000Z,9,10,3,2016,5
25769803894,2016-03-10T09:09:46.000Z,9,10,3,2016,5,2016-03-10T09:17:12.000Z,9,10,3,2016,5
25769803895,2016-03-10T09:09:55.000Z,9,10,3,2016,5,2016-03-10T09:27:26.000Z,9,10,3,2016,5
25769803896,2016-03-10T09:12:01.000Z,9,10,3,2016,5,2016-03-10T09:14:32.000Z,9,10,3,2016,5
25769803897,2016-03-10T09:12:33.000Z,9,10,3,2016,5,2016-03-10T09:22:04.000Z,9,10,3,2016,5
25769803898,2016-03-10T09:14:09.000Z,9,10,3,2016,5,2016-03-10T09:26:24.000Z,9,10,3,2016,5
25769803899,2016-03-10T09:14:13.000Z,9,10,3,2016,5,2016-03-10T09:33:23.000Z,9,10,3,2016,5
25769803900,2016-03-10T09:15:15.000Z,9,10,3,2016,5,2016-03-10T09:27:41.000Z,9,10,3,2016,5
25769803901,2016-03-10T09:16:04.000Z,9,10,3,2016,5,2016-03-10T09:24:13.000Z,9,10,3,2016,5
25769803902,2016-03-10T09:18:54.000Z,9,10,3,2016,5,2016-03-10T09:42:00.000Z,9,10,3,2016,5
25769803903,2016-03-10T09:21:31.000Z,9,10,3,2016,5,2016-03-10T09:25:51.000Z,9,10,3,2016,5
25769803904,2016-03-10T09:22:58.000Z,9,10,3,2016,5,2016-03-10T09:30:48.000Z,9,10,3,2016,5
25769803905,2016-03-10T09:22:58.000Z,9,10,3,2016,5,2016-03-10T10:09:31.000Z,10,10,3,2016,5
25769803906,2016-03-10T09:23:37.000Z,9,10,3,2016,5,2016-03-10T09:39:28.000Z,9,10,3,2016,5
25769803907,2016-03-10T09:26:57.000Z,9,10,3,2016,5,2016-03-10T09:53:10.000Z,9,10,3,2016,5
25769803908,2016-03-01T00:00:27.000Z,0,1,3,2016,3,2016-03-01T00:17:52.000Z,0,1,3,2016,3
25769803909,2016-03-10T07:08:18.000Z,7,10,3,2016,5,2016-03-10T07:19:06.000Z,7,10,3,2016,5
25769803910,2016-03-10T07:10:11.000Z,7,10,3,2016,5,2016-03-10T07:14:33.000Z,7,10,3,2016,5
25769803911,2016-03-10T07:10:29.000Z,7,10,3,2016,5,2016-03-10T07:16:56.000Z,7,10,3,2016,5
25769803912,2016-03-10T07:10:43.000Z,7,10,3,2016,5,2016-03-10T07:15:00.000Z,7,10,3,2016,5
25769803913,2016-03-10T07:13:49.000Z,7,10,3,2016,5,2016-03-10T07:26:08.000Z,7,10,3,2016,5
25769803914,2016-03-10T07:14:10.000Z,7,10,3,2016,5,2016-03-10T07:23:15.000Z,7,10,3,2016,5
25769803915,2016-03-10T07:15:59.000Z,7,10,3,2016,5,2016-03-10T07:18:44.000Z,7,10,3,2016,5
25769803916,2016-03-10T07:17:12.000Z,7,10,3,2016,5,2016-03-10T07:19:50.000Z,7,10,3,2016,5
25769803917,2016-03-10T07:20:23.000Z,7,10,3,2016,5,2016-03-10T07:25:58.000Z,7,10,3,2016,5
25769803918,2016-03-10T07:20:26.000Z,7,10,3,2016,5,2016-03-10T07:29:47.000Z,7,10,3,2016,5
25769803919,2016-03-10T07:23:45.000Z,7,10,3,2016,5,2016-03-10T07:33:51.000Z,7,10,3,2016,5
25769803920,2016-03-10T07:24:00.000Z,7,10,3,2016,5,2016-03-10T07:36:36.000Z,7,10,3,2016,5
25769803921,2016-03-10T07:24:33.000Z,7,10,3,2016,5,2016-03-10T07:32:46.000Z,7,10,3,2016,5
25769803922,2016-03-10T07:27:59.000Z,7,10,3,2016,5,2016-03-10T07:48:50.000Z,7,10,3,2016,5
25769803923,2016-03-10T07:33:07.000Z,7,10,3,2016,5,2016-03-10T08:01:09.000Z,8,10,3,2016,5
25769803924,2016-03-10T07:36:15.000Z,7,10,3,2016,5,2016-03-10T07:44:51.000Z,7,10,3,2016,5
25769803925,2016-03-10T07:37:37.000Z,7,10,3,2016,5,2016-03-10T07:55:15.000Z,7,10,3,2016,5
25769803926,2016-03-10T07:38:29.000Z,7,10,3,2016,5,2016-03-10T07:53:33.000Z,7,10,3,2016,5
25769803927,2016-03-10T07:38:33.000Z,7,10,3,2016,5,2016-03-10T07:47:47.000Z,7,10,3,2016,5
25769803928,2016-03-10T07:39:17.000Z,7,10,3,2016,5,2016-03-10T07:41:47.000Z,7,10,3,2016,5
25769803929,2016-03-10T07:39:35.000Z,7,10,3,2016,5,2016-03-10T07:56:34.000Z,7,10,3,2016,5
25769803930,2016-03-10T07:42:11.000Z,7,10,3,2016,5,2016-03-10T07:58:58.000Z,7,10,3,2016,5
25769803931,2016-03-10T07:42:25.000Z,7,10,3,2016,5,2016-03-10T07:46:39.000Z,7,10,3,2016,5
25769803932,2016-03-10T07:42:33.000Z,7,10,3,2016,5,2016-03-10T07:47:40.000Z,7,10,3,2016,5
25769803933,2016-03-10T07:44:17.000Z,7,10,3,2016,5,2016-03-10T07:55:12.000Z,7,10,3,2016,5
25769803934,2016-03-10T07:46:16.000Z,7,10,3,2016,5,2016-03-10T07:50:43.000Z,7,10,3,2016,5
25769803935,2016-03-10T07:47:06.000Z,7,10,3,2016,5,2016-03-10T07:54:47.000Z,7,10,3,2016,5
25769803936,2016-03-10T07:48:20.000Z,7,10,3,2016,5,2016-03-10T08:26:38.000Z,8,10,3,2016,5
25769803937,2016-03-10T07:49:16.000Z,7,10,3,2016,5,2016-03-10T08:03:02.000Z,8,10,3,2016,5
25769803938,2016-03-10T07:49:19.000Z,7,10,3,2016,5,2016-03-10T08:13:17.000Z,8,10,3,2016,5
25769803939,2016-03-10T07:49:53.000Z,7,10,3,2016,5,2016-03-10T07:56:46.000Z,7,10,3,2016,5
25769803940,2016-03-10T07:51:13.000Z,7,10,3,2016,5,2016-03-10T07:58:55.000Z,7,10,3,2016,5
25769803941,2016-03-10T07:51:27.000Z,7,10,3,2016,5,2016-03-10T07:58:10.000Z,7,10,3,2016,5
25769803942,2016-03-10T07:53:18.000Z,7,10,3,2016,5,2016-03-10T07:59:10.000Z,7,10,3,2016,5
25769803943,2016-03-10T07:54:57.000Z,7,10,3,2016,5,2016-03-10T08:05:45.000Z,8,10,3,2016,5
25769803944,2016-03-10T07:55:02.000Z,7,10,3,2016,5,2016-03-10T07:59:37.000Z,7,10,3,2016,5
25769803945,2016-03-10T07:57:48.000Z,7,10,3,2016,5,2016-03-10T08:02:59.000Z,8,10,3,2016,5
25769803946,2016-03-10T07:57:55.000Z,7,10,3,2016,5,2016-03-10T08:02:10.000Z,8,10,3,2016,5
25769803947,2016-03-10T07:59:16.000Z,7,10,3,2016,5,2016-03-10T08:07:42.000Z,8,10,3,2016,5
25769803948,2016-03-10T07:59:28.000Z,7,10,3,2016,5,2016-03-10T08:26:08.000Z,8,10,3,2016,5
25769803949,2016-03-10T07:59:41.000Z,7,10,3,2016,5,2016-03-10T08:45:41.000Z,8,10,3,2016,5
25769803950,2016-03-10T08:00:56.000Z,8,10,3,2016,5,2016-03-10T08:28:05.000Z,8,10,3,2016,5
25769803951,2016-03-10T08:01:53.000Z,8,10,3,2016,5,2016-03-10T08:14:20.000Z,8,10,3,2016,5
25769803952,2016-03-10T08:01:58.000Z,8,10,3,2016,5,2016-03-10T08:07:28.000Z,8,10,3,2016,5
25769803953,2016-03-10T08:03:12.000Z,8,10,3,2016,5,2016-03-10T08:15:08.000Z,8,10,3,2016,5
25769803954,2016-03-10T08:03:43.000Z,8,10,3,2016,5,2016-03-10T08:09:25.000Z,8,10,3,2016,5
25769803955,2016-03-10T08:05:22.000Z,8,10,3,2016,5,2016-03-10T08:32:49.000Z,8,10,3,2016,5
25769803956,2016-03-10T08:05:35.000Z,8,10,3,2016,5,2016-03-10T08:17:05.000Z,8,10,3,2016,5
25769803957,2016-03-10T08:06:12.000Z,8,10,3,2016,5,2016-03-10T08:18:02.000Z,8,10,3,2016,5
25769803958,2016-03-10T08:06:43.000Z,8,10,3,2016,5,2016-03-10T08:14:50.000Z,8,10,3,2016,5
25769803959,2016-03-10T08:06:45.000Z,8,10,3,2016,5,2016-03-10T08:25:51.000Z,8,10,3,2016,5
25769803960,2016-03-10T08:07:17.000Z,8,10,3,2016,5,2016-03-10T08:14:15.000Z,8,10,3,2016,5
25769803961,2016-03-10T08:08:19.000Z,8,10,3,2016,5,2016-03-10T08:14:07.000Z,8,10,3,2016,5
25769803962,2016-03-10T08:08:45.000Z,8,10,3,2016,5,2016-03-10T08:20:20.000Z,8,10,3,2016,5
25769803963,2016-03-10T08:09:44.000Z,8,10,3,2016,5,2016-03-10T08:22:23.000Z,8,10,3,2016,5
25769803964,2016-03-10T08:09:48.000Z,8,10,3,2016,5,2016-03-10T08:15:41.000Z,8,10,3,2016,5
25769803965,2016-03-10T08:13:16.000Z,8,10,3,2016,5,2016-03-10T08:18:47.000Z,8,10,3,2016,5
25769803966,2016-03-10T08:13:28.000Z,8,10,3,2016,5,2016-03-10T08:21:07.000Z,8,10,3,2016,5
25769803967,2016-03-10T08:15:08.000Z,8,10,3,2016,5,2016-03-10T08:35:11.000Z,8,10,3,2016,5
25769803968,2016-03-10T08:16:15.000Z,8,10,3,2016,5,2016-03-10T08:45:02.000Z,8,10,3,2016,5
25769803969,2016-03-10T08:17:48.000Z,8,10,3,2016,5,2016-03-10T08:46:36.000Z,8,10,3,2016,5
25769803970,2016-03-10T08:18:01.000Z,8,10,3,2016,5,2016-03-10T08:30:25.000Z,8,10,3,2016,5
25769803971,2016-03-10T08:18:15.000Z,8,10,3,2016,5,2016-03-10T08:31:35.000Z,8,10,3,2016,5
25769803972,2016-03-10T08:23:40.000Z,8,10,3,2016,5,2016-03-10T08:44:57.000Z,8,10,3,2016,5
25769803973,2016-03-10T08:24:01.000Z,8,10,3,2016,5,2016-03-10T08:29:48.000Z,8,10,3,2016,5
25769803974,2016-03-10T08:24:16.000Z,8,10,3,2016,5,2016-03-10T08:28:20.000Z,8,10,3,2016,5
25769803975,2016-03-10T08:26:48.000Z,8,10,3,2016,5,2016-03-10T08:38:44.000Z,8,10,3,2016,5
25769803976,2016-03-10T08:27:39.000Z,8,10,3,2016,5,2016-03-10T09:04:56.000Z,9,10,3,2016,5
25769803977,2016-03-10T08:27:46.000Z,8,10,3,2016,5,2016-03-10T08:41:28.000Z,8,10,3,2016,5
25769803978,2016-03-10T08:29:18.000Z,8,10,3,2016,5,2016-03-10T08:40:14.000Z,8,10,3,2016,5
25769803979,2016-03-10T08:29:37.000Z,8,10,3,2016,5,2016-03-10T08:45:21.000Z,8,10,3,2016,5
25769803980,2016-03-10T08:31:06.000Z,8,10,3,2016,5,2016-03-10T08:40:08.000Z,8,10,3,2016,5
25769803981,2016-03-10T08:31:48.000Z,8,10,3,2016,5,2016-03-10T08:47:16.000Z,8,10,3,2016,5
25769803982,2016-03-10T08:32:56.000Z,8,10,3,2016,5,2016-03-10T08:46:40.000Z,8,10,3,2016,5
25769803983,2016-03-10T08:33:33.000Z,8,10,3,2016,5,2016-03-10T08:50:23.000Z,8,10,3,2016,5
25769803984,2016-03-10T08:34:34.000Z,8,10,3,2016,5,2016-03-10T09:03:20.000Z,9,10,3,2016,5
25769803985,2016-03-10T08:34:58.000Z,8,10,3,2016,5,2016-03-10T09:05:41.000Z,9,10,3,2016,5
25769803986,2016-03-10T08:37:39.000Z,8,10,3,2016,5,2016-03-10T08:41:22.000Z,8,10,3,2016,5
25769803987,2016-03-10T08:39:23.000Z,8,10,3,2016,5,2016-03-10T08:44:01.000Z,8,10,3,2016,5
25769803988,2016-03-10T08:39:41.000Z,8,10,3,2016,5,2016-03-10T08:49:52.000Z,8,10,3,2016,5
25769803989,2016-03-10T08:41:02.000Z,8,10,3,2016,5,2016-03-10T08:45:49.000Z,8,10,3,2016,5
25769803990,2016-03-10T08:42:52.000Z,8,10,3,2016,5,2016-03-10T08:46:47.000Z,8,10,3,2016,5
25769803991,2016-03-10T08:42:54.000Z,8,10,3,2016,5,2016-03-10T08:51:47.000Z,8,10,3,2016,5
25769803992,2016-03-10T08:44:14.000Z,8,10,3,2016,5,2016-03-10T08:58:18.000Z,8,10,3,2016,5
25769803993,2016-03-10T08:45:54.000Z,8,10,3,2016,5,2016-03-10T09:17:11.000Z,9,10,3,2016,5
25769803994,2016-03-10T08:46:21.000Z,8,10,3,2016,5,2016-03-10T08:56:51.000Z,8,10,3,2016,5
25769803995,2016-03-10T08:47:32.000Z,8,10,3,2016,5,2016-03-10T08:56:06.000Z,8,10,3,2016,5
25769803996,2016-03-10T08:48:09.000Z,8,10,3,2016,5,2016-03-10T08:52:26.000Z,8,10,3,2016,5
25769803997,2016-03-10T08:48:38.000Z,8,10,3,2016,5,2016-03-10T09:02:09.000Z,9,10,3,2016,5
25769803998,2016-03-10T08:50:51.000Z,8,10,3,2016,5,2016-03-10T09:12:59.000Z,9,10,3,2016,5
25769803999,2016-03-10T08:50:55.000Z,8,10,3,2016,5,2016-03-10T08:57:12.000Z,8,10,3,2016,5
25769804000,2016-03-10T08:53:12.000Z,8,10,3,2016,5,2016-03-10T09:23:32.000Z,9,10,3,2016,5
25769804001,2016-03-10T08:53:44.000Z,8,10,3,2016,5,2016-03-10T09:12:20.000Z,9,10,3,2016,5
